str_id,time,mean,area_acres
06_01_tule_050m_2021,7/14/2022,0.082611666,2
06_02_tule_050m_2021,7/14/2022,0.102655901,2
26A_north_tule_050m_2022,7/14/2022,0.046724105,2
26A_mid_tule_050m_2022,7/14/2022,0.038673941,2
26A_south_tule_050m_2022,7/14/2022,0.037023346,2
06_EC_tower_050m_2021,7/14/2022,0.081869804,2
06_EC_tower_100m_2021,7/14/2022,0.086413801,8
06_EC_tower_200m_2021,7/14/2022,0.107962298,31
26A_EC_tower_050m_2022,7/14/2022,0.037987934,2
26A_EC_tower_100m_2022,7/14/2022,0.039138344,8
26A_EC_tower_200m_2022,7/14/2022,0.039782654,31
field_2021,7/14/2022,0.101451037,48
field_2022,7/14/2022,0.042712147,138
06_01_tule_050m_2021,7/15/2022,0.084747807,2
06_02_tule_050m_2021,7/15/2022,0.10585192,2
26A_north_tule_050m_2022,7/15/2022,0.044002124,2
26A_mid_tule_050m_2022,7/15/2022,0.037218699,2
26A_south_tule_050m_2022,7/15/2022,0.035799247,2
06_EC_tower_050m_2021,7/15/2022,0.084076158,2
06_EC_tower_100m_2021,7/15/2022,0.088511954,8
06_EC_tower_200m_2021,7/15/2022,0.109977305,31
26A_EC_tower_050m_2022,7/15/2022,0.036596381,2
26A_EC_tower_100m_2022,7/15/2022,0.037549514,8
26A_EC_tower_200m_2022,7/15/2022,0.038100421,31
field_2021,7/15/2022,0.103180342,48
field_2022,7/15/2022,0.040852276,138
06_01_tule_050m_2021,7/16/2022,0.095396082,2
06_02_tule_050m_2021,7/16/2022,0.119757785,2
26A_north_tule_050m_2022,7/16/2022,0.045805128,2
26A_mid_tule_050m_2022,7/16/2022,0.039657742,2
26A_south_tule_050m_2022,7/16/2022,0.038334777,2
06_EC_tower_050m_2021,7/16/2022,0.094740059,2
06_EC_tower_100m_2021,7/16/2022,0.099480692,8
06_EC_tower_200m_2021,7/16/2022,0.122926682,31
26A_EC_tower_050m_2022,7/16/2022,0.039037105,2
26A_EC_tower_100m_2022,7/16/2022,0.039880057,8
26A_EC_tower_200m_2022,7/16/2022,0.040389531,31
field_2021,7/16/2022,0.11514443,48
field_2022,7/16/2022,0.043246151,138
06_01_tule_050m_2021,7/17/2022,0.100423246,2
06_02_tule_050m_2021,7/17/2022,0.126702744,2
26A_north_tule_050m_2022,7/17/2022,0.049867309,2
26A_mid_tule_050m_2022,7/17/2022,0.044275191,2
26A_south_tule_050m_2022,7/17/2022,0.043021102,2
06_EC_tower_050m_2021,7/17/2022,0.099837301,2
06_EC_tower_100m_2021,7/17/2022,0.10456355,8
06_EC_tower_200m_2021,7/17/2022,0.128495503,31
26A_EC_tower_050m_2022,7/17/2022,0.043632241,2
26A_EC_tower_100m_2022,7/17/2022,0.044370268,8
26A_EC_tower_200m_2022,7/17/2022,0.04484786,31
field_2021,7/17/2022,0.12016579,48
field_2022,7/17/2022,0.047948194,138
06_01_tule_050m_2021,7/18/2022,0.095026238,2
06_02_tule_050m_2021,7/18/2022,0.120489693,2
26A_north_tule_050m_2022,7/18/2022,0.044714257,2
26A_mid_tule_050m_2022,7/18/2022,0.040797094,2
26A_south_tule_050m_2022,7/18/2022,0.039858227,2
06_EC_tower_050m_2021,7/18/2022,0.094570209,2
06_EC_tower_100m_2021,7/18/2022,0.098793965,8
06_EC_tower_200m_2021,7/18/2022,0.120734739,31
26A_EC_tower_050m_2022,7/18/2022,0.04025321,2
26A_EC_tower_100m_2022,7/18/2022,0.040735839,8
26A_EC_tower_200m_2022,7/18/2022,0.04108725,31
field_2021,7/18/2022,0.1127235,48
field_2022,7/18/2022,0.043857616,138
06_01_tule_050m_2021,7/19/2022,0.095313574,2
06_02_tule_050m_2021,7/19/2022,0.121448508,2
26A_north_tule_050m_2022,7/19/2022,0.041265105,2
26A_mid_tule_050m_2022,7/19/2022,0.038782513,2
26A_south_tule_050m_2022,7/19/2022,0.038107677,2
06_EC_tower_050m_2021,7/19/2022,0.094954294,2
06_EC_tower_100m_2021,7/19/2022,0.098943082,8
06_EC_tower_200m_2021,7/19/2022,0.120247317,31
26A_EC_tower_050m_2022,7/19/2022,0.03831426,2
26A_EC_tower_100m_2022,7/19/2022,0.038574761,8
26A_EC_tower_200m_2022,7/19/2022,0.038819761,31
field_2021,7/19/2022,0.112083059,48
field_2022,7/19/2022,0.041366526,138
06_01_tule_050m_2021,7/20/2022,0.093688898,2
06_02_tule_050m_2021,7/20/2022,0.119959183,2
26A_north_tule_050m_2022,7/20/2022,0.039713192,2
26A_mid_tule_050m_2022,7/20/2022,0.038551031,2
26A_south_tule_050m_2022,7/20/2022,0.038109198,2
06_EC_tower_050m_2021,7/20/2022,0.093431617,2
06_EC_tower_100m_2021,7/20/2022,0.097110359,8
06_EC_tower_200m_2021,7/20/2022,0.117364703,31
26A_EC_tower_050m_2022,7/20/2022,0.038136881,2
26A_EC_tower_100m_2022,7/20/2022,0.038187229,8
26A_EC_tower_200m_2022,7/20/2022,0.038337084,31
field_2021,7/20/2022,0.10921377,48
field_2022,7/20/2022,0.040777339,138
06_01_tule_050m_2021,7/21/2022,0.093970488,2
06_02_tule_050m_2021,7/21/2022,0.120898822,2
26A_north_tule_050m_2022,7/21/2022,0.035540183,2
26A_mid_tule_050m_2022,7/21/2022,0.035745846,2
26A_south_tule_050m_2022,7/21/2022,0.035561218,2
06_EC_tower_050m_2021,7/21/2022,0.093808021,2
06_EC_tower_100m_2021,7/21/2022,0.097256495,8
06_EC_tower_200m_2021,7/21/2022,0.11688703,31
26A_EC_tower_050m_2022,7/21/2022,0.03541226,2
26A_EC_tower_100m_2022,7/21/2022,0.03525392,8
26A_EC_tower_200m_2022,7/21/2022,0.035300791,31
field_2021,7/21/2022,0.108586138,48
field_2022,7/21/2022,0.037473734,138
06_01_tule_050m_2021,7/22/2022,0.087519789,2
06_02_tule_050m_2021,7/22/2022,0.113135717,2
26A_north_tule_050m_2022,7/22/2022,0.03159194,2
26A_mid_tule_050m_2022,7/22/2022,0.033041605,2
26A_south_tule_050m_2022,7/22/2022,0.033091843,2
06_EC_tower_050m_2021,7/22/2022,0.087456968,2
06_EC_tower_100m_2021,7/22/2022,0.0904453,8
06_EC_tower_200m_2021,7/22/2022,0.108094405,31
26A_EC_tower_050m_2022,7/22/2022,0.032782753,2
26A_EC_tower_100m_2022,7/22/2022,0.032435152,8
26A_EC_tower_200m_2022,7/22/2022,0.032388099,31
field_2021,7/22/2022,0.100247186,48
field_2022,7/22/2022,0.034308566,138
06_01_tule_050m_2021,7/23/2022,0.091998029,2
06_02_tule_050m_2021,7/23/2022,0.122566983,2
26A_north_tule_050m_2022,7/23/2022,0.039620728,2
26A_mid_tule_050m_2022,7/23/2022,0.044566467,2
26A_south_tule_050m_2022,7/23/2022,0.041454987,2
06_EC_tower_050m_2021,7/23/2022,0.091846996,2
06_EC_tower_100m_2021,7/23/2022,0.096930798,8
06_EC_tower_200m_2021,7/23/2022,0.116706361,31
26A_EC_tower_050m_2022,7/23/2022,0.046216018,2
26A_EC_tower_100m_2022,7/23/2022,0.046156446,8
26A_EC_tower_200m_2022,7/23/2022,0.045073483,31
field_2021,7/23/2022,0.107318548,48
field_2022,7/23/2022,0.042213443,138
06_01_tule_050m_2021,7/24/2022,0.086419187,2
06_02_tule_050m_2021,7/24/2022,0.118370949,2
26A_north_tule_050m_2022,7/24/2022,0.055600475,2
26A_mid_tule_050m_2022,7/24/2022,0.065219517,2
26A_south_tule_050m_2022,7/24/2022,0.058134417,2
06_EC_tower_050m_2021,7/24/2022,0.086201784,2
06_EC_tower_100m_2021,7/24/2022,0.092703455,8
06_EC_tower_200m_2021,7/24/2022,0.112366904,31
26A_EC_tower_050m_2022,7/24/2022,0.069225101,2
26A_EC_tower_100m_2022,7/24/2022,0.069463832,8
26A_EC_tower_200m_2022,7/24/2022,0.067067153,31
field_2021,7/24/2022,0.102536205,48
field_2022,7/24/2022,0.058541483,138
06_01_tule_050m_2021,7/25/2022,0.079356655,2
06_02_tule_050m_2021,7/25/2022,0.111512845,2
26A_north_tule_050m_2022,7/25/2022,0.061852974,2
26A_mid_tule_050m_2022,7/25/2022,0.074561631,2
26A_south_tule_050m_2022,7/25/2022,0.064641804,2
06_EC_tower_050m_2021,7/25/2022,0.079091312,2
06_EC_tower_100m_2021,7/25/2022,0.086563325,8
06_EC_tower_200m_2021,7/25/2022,0.105565525,31
26A_EC_tower_050m_2022,7/25/2022,0.080285063,2
26A_EC_tower_100m_2022,7/25/2022,0.080792264,8
26A_EC_tower_200m_2022,7/25/2022,0.077468704,31
field_2021,7/25/2022,0.095657683,48
field_2022,7/25/2022,0.06460193,138
06_01_tule_050m_2021,7/26/2022,0.09108912,2
06_02_tule_050m_2021,7/26/2022,0.131065679,2
26A_north_tule_050m_2022,7/26/2022,0.061282209,2
26A_mid_tule_050m_2022,7/26/2022,0.075305099,2
26A_south_tule_050m_2022,7/26/2022,0.06402387,2
06_EC_tower_050m_2021,7/26/2022,0.090712993,2
06_EC_tower_100m_2021,7/26/2022,0.100925036,8
06_EC_tower_200m_2021,7/26/2022,0.123766507,31
26A_EC_tower_050m_2022,7/26/2022,0.081879289,2
26A_EC_tower_100m_2022,7/26/2022,0.082554069,8
26A_EC_tower_200m_2022,7/26/2022,0.078792523,31
field_2021,7/26/2022,0.111434929,48
field_2022,7/26/2022,0.063633092,138
06_01_tule_050m_2021,7/27/2022,0.093424086,2
06_02_tule_050m_2021,7/27/2022,0.137413042,2
26A_north_tule_050m_2022,7/27/2022,0.075950916,2
26A_mid_tule_050m_2022,7/27/2022,0.094668185,2
26A_south_tule_050m_2022,7/27/2022,0.0793288,2
06_EC_tower_050m_2021,7/27/2022,0.092968597,2
06_EC_tower_100m_2021,7/27/2022,0.105035826,8
06_EC_tower_200m_2021,7/27/2022,0.129466308,31
26A_EC_tower_050m_2022,7/27/2022,0.103660426,2
26A_EC_tower_100m_2022,7/27/2022,0.104657711,8
26A_EC_tower_200m_2022,7/27/2022,0.099557807,31
field_2021,7/27/2022,0.115884291,48
field_2022,7/27/2022,0.078516203,138
06_01_tule_050m_2021,7/28/2022,0.092379316,2
06_02_tule_050m_2021,7/28/2022,0.138686501,2
26A_north_tule_050m_2022,7/28/2022,0.084153532,2
26A_mid_tule_050m_2022,7/28/2022,0.106049901,2
26A_south_tule_050m_2022,7/28/2022,0.087878891,2
06_EC_tower_050m_2021,7/28/2022,0.091863342,2
06_EC_tower_100m_2021,7/28/2022,0.105294375,8
06_EC_tower_200m_2021,7/28/2022,0.130395531,31
26A_EC_tower_050m_2022,7/28/2022,0.116744012,2
26A_EC_tower_100m_2022,7/28/2022,0.117988309,8
26A_EC_tower_200m_2022,7/28/2022,0.11195862,31
field_2021,7/28/2022,0.116086575,48
field_2022,7/28/2022,0.08669446,138
06_01_tule_050m_2021,7/29/2022,0.088861639,2
06_02_tule_050m_2021,7/29/2022,0.135979977,2
26A_north_tule_050m_2022,7/29/2022,0.089583606,2
26A_mid_tule_050m_2022,7/29/2022,0.11388195,2
26A_south_tule_050m_2022,7/29/2022,0.093534535,2
06_EC_tower_050m_2021,7/29/2022,0.088305234,2
06_EC_tower_100m_2021,7/29/2022,0.102597884,8
06_EC_tower_200m_2021,7/29/2022,0.127607939,31
26A_EC_tower_050m_2022,7/29/2022,0.125890425,2
26A_EC_tower_100m_2022,7/29/2022,0.127334034,8
26A_EC_tower_200m_2022,7/29/2022,0.120591459,31
field_2021,7/29/2022,0.113038729,48
field_2022,7/29/2022,0.092030969,138
06_01_tule_050m_2021,7/30/2022,0.06262043,2
06_02_tule_050m_2021,7/30/2022,0.097554383,2
26A_north_tule_050m_2022,7/30/2022,0.066541053,2
26A_mid_tule_050m_2022,7/30/2022,0.085192099,2
26A_south_tule_050m_2022,7/30/2022,0.069466706,2
06_EC_tower_050m_2021,7/30/2022,0.062187966,2
06_EC_tower_100m_2021,7/30/2022,0.073182527,8
06_EC_tower_200m_2021,7/30/2022,0.091388037,31
26A_EC_tower_050m_2022,7/30/2022,0.094492191,2
26A_EC_tower_100m_2022,7/30/2022,0.095637001,8
26A_EC_tower_200m_2022,7/30/2022,0.09043143,31
field_2021,7/30/2022,0.080580193,48
field_2022,7/30/2022,0.068201993,138
06_01_tule_050m_2021,7/31/2022,0.064717583,2
06_02_tule_050m_2021,7/31/2022,0.099533574,2
26A_north_tule_050m_2022,7/31/2022,0.101049473,2
26A_mid_tule_050m_2022,7/31/2022,0.106120496,2
26A_south_tule_050m_2022,7/31/2022,0.076346991,2
06_EC_tower_050m_2021,7/31/2022,0.064272007,2
06_EC_tower_100m_2021,7/31/2022,0.074660915,8
06_EC_tower_200m_2021,7/31/2022,0.093034866,31
26A_EC_tower_050m_2022,7/31/2022,0.118217534,2
26A_EC_tower_100m_2022,7/31/2022,0.119263679,8
26A_EC_tower_200m_2022,7/31/2022,0.113785441,31
field_2021,7/31/2022,0.082496794,48
field_2022,7/31/2022,0.088037104,138
06_01_tule_050m_2021,8/1/2022,0.047034437,2
06_02_tule_050m_2021,8/1/2022,0.071393742,2
26A_north_tule_050m_2022,8/1/2022,0.063277567,2
26A_mid_tule_050m_2022,8/1/2022,0.05710511,2
26A_south_tule_050m_2022,8/1/2022,0.036091783,2
06_EC_tower_050m_2021,8/1/2022,0.046711613,2
06_EC_tower_100m_2021,8/1/2022,0.053548296,8
06_EC_tower_200m_2021,8/1/2022,0.066578494,31
26A_EC_tower_050m_2022,8/1/2022,0.063865785,2
26A_EC_tower_100m_2022,8/1/2022,0.064242539,8
26A_EC_tower_200m_2022,8/1/2022,0.061787731,31
field_2021,8/1/2022,0.059382701,48
field_2022,8/1/2022,0.048883938,138
06_01_tule_050m_2021,8/2/2022,0.086654757,2
06_02_tule_050m_2021,8/2/2022,0.129780487,2
26A_north_tule_050m_2022,8/2/2022,0.164129804,2
26A_mid_tule_050m_2022,8/2/2022,0.131235434,2
26A_south_tule_050m_2022,8/2/2022,0.072451972,2
06_EC_tower_050m_2021,8/2/2022,0.086061864,2
06_EC_tower_100m_2021,8/2/2022,0.097331936,8
06_EC_tower_200m_2021,8/2/2022,0.12073772,31
26A_EC_tower_050m_2022,8/2/2022,0.147300113,2
26A_EC_tower_100m_2022,8/2/2022,0.147774596,8
26A_EC_tower_200m_2022,8/2/2022,0.143169573,31
field_2021,8/2/2022,0.108340324,48
field_2022,8/2/2022,0.115515408,138
06_01_tule_050m_2021,8/3/2022,0.102622035,2
06_02_tule_050m_2021,8/3/2022,0.151600863,2
26A_north_tule_050m_2022,8/3/2022,0.217692731,2
26A_mid_tule_050m_2022,8/3/2022,0.157572899,2
26A_south_tule_050m_2022,8/3/2022,0.075426561,2
06_EC_tower_050m_2021,8/3/2022,0.101922124,2
06_EC_tower_100m_2021,8/3/2022,0.113685913,8
06_EC_tower_200m_2021,8/3/2022,0.140687285,31
26A_EC_tower_050m_2022,8/3/2022,0.177443295,2
26A_EC_tower_100m_2022,8/3/2022,0.177581595,8
26A_EC_tower_200m_2022,8/3/2022,0.173194936,31
field_2021,8/3/2022,0.127032331,48
field_2022,8/3/2022,0.142196168,138
06_01_tule_050m_2021,8/4/2022,0.09754993,2
06_02_tule_050m_2021,8/4/2022,0.142101434,2
26A_north_tule_050m_2022,8/4/2022,0.285290817,2
26A_mid_tule_050m_2022,8/4/2022,0.189925094,2
26A_south_tule_050m_2022,8/4/2022,0.078069413,2
06_EC_tower_050m_2021,8/4/2022,0.09688675,2
06_EC_tower_100m_2021,8/4/2022,0.10655184,8
06_EC_tower_200m_2021,8/4/2022,0.131531186,31
26A_EC_tower_050m_2022,8/4/2022,0.214521179,2
26A_EC_tower_100m_2022,8/4/2022,0.214208812,8
26A_EC_tower_200m_2022,8/4/2022,0.210190261,31
field_2021,8/4/2022,0.119535357,48
field_2022,8/4/2022,0.175275857,138
06_01_tule_050m_2021,8/5/2022,0.077482683,2
06_02_tule_050m_2021,8/5/2022,0.111262244,2
26A_north_tule_050m_2022,8/5/2022,0.271462793,2
26A_mid_tule_050m_2022,8/5/2022,0.168236373,2
26A_south_tule_050m_2022,8/5/2022,0.058638753,2
06_EC_tower_050m_2021,8/5/2022,0.076957639,2
06_EC_tower_100m_2021,8/5/2022,0.083419239,8
06_EC_tower_200m_2021,8/5/2022,0.102709382,31
26A_EC_tower_050m_2022,8/5/2022,0.19055257,2
26A_EC_tower_100m_2022,8/5/2022,0.189883647,8
26A_EC_tower_200m_2022,8/5/2022,0.187362785,31
field_2021,8/5/2022,0.093969564,48
field_2022,8/5/2022,0.158440489,138
06_01_tule_050m_2021,8/6/2022,0.072551262,2
06_02_tule_050m_2021,8/6/2022,0.102663377,2
26A_north_tule_050m_2022,8/6/2022,0.267803467,2
26A_mid_tule_050m_2022,8/6/2022,0.155980256,2
26A_south_tule_050m_2022,8/6/2022,0.045328695,2
06_EC_tower_050m_2021,8/6/2022,0.072061251,2
06_EC_tower_100m_2021,8/6/2022,0.076964099,8
06_EC_tower_200m_2021,8/6/2022,0.094506576,31
26A_EC_tower_050m_2022,8/6/2022,0.177125299,2
26A_EC_tower_100m_2022,8/6/2022,0.176167983,8
26A_EC_tower_200m_2022,8/6/2022,0.17472362,31
field_2021,8/6/2022,0.087067371,48
field_2022,8/6/2022,0.149631675,138
06_01_tule_050m_2021,8/7/2022,0.08485999,2
06_02_tule_050m_2021,8/7/2022,0.11829079,2
26A_north_tule_050m_2022,8/7/2022,0.29747484,2
26A_mid_tule_050m_2022,8/7/2022,0.164082348,2
26A_south_tule_050m_2022,8/7/2022,0.038844686,2
06_EC_tower_050m_2021,8/7/2022,0.084288753,2
06_EC_tower_100m_2021,8/7/2022,0.088669861,8
06_EC_tower_200m_2021,8/7/2022,0.108575227,31
26A_EC_tower_050m_2022,8/7/2022,0.186770281,2
26A_EC_tower_100m_2022,8/7/2022,0.18543356,8
26A_EC_tower_200m_2022,8/7/2022,0.184787302,31
field_2021,8/7/2022,0.100751934,48
field_2022,8/7/2022,0.160077277,138
06_01_tule_050m_2021,8/8/2022,0.085655019,2
06_02_tule_050m_2021,8/8/2022,0.119451249,2
26A_north_tule_050m_2022,8/8/2022,0.310192436,2
26A_mid_tule_050m_2022,8/8/2022,0.181571017,2
26A_south_tule_050m_2022,8/8/2022,0.060866292,2
06_EC_tower_050m_2021,8/8/2022,0.085183971,2
06_EC_tower_100m_2021,8/8/2022,0.089696571,8
06_EC_tower_200m_2021,8/8/2022,0.109748381,31
26A_EC_tower_050m_2022,8/8/2022,0.203858139,2
26A_EC_tower_100m_2022,8/8/2022,0.203205246,8
26A_EC_tower_200m_2022,8/8/2022,0.20313615,31
field_2021,8/8/2022,0.101679077,48
field_2022,8/8/2022,0.176532266,138
06_01_tule_050m_2021,8/9/2022,0.077619538,2
06_02_tule_050m_2021,8/9/2022,0.108295617,2
26A_north_tule_050m_2022,8/9/2022,0.307876327,2
26A_mid_tule_050m_2022,8/9/2022,0.191884535,2
26A_south_tule_050m_2022,8/9/2022,0.083096608,2
06_EC_tower_050m_2021,8/9/2022,0.077294415,2
06_EC_tower_100m_2021,8/9/2022,0.081470866,8
06_EC_tower_200m_2021,8/9/2022,0.099602972,31
26A_EC_tower_050m_2022,8/9/2022,0.212478041,2
26A_EC_tower_100m_2022,8/9/2022,0.212655569,8
26A_EC_tower_200m_2022,8/9/2022,0.213260804,31
field_2021,8/9/2022,0.092124178,48
field_2022,8/9/2022,0.18592252,138
06_01_tule_050m_2021,8/10/2022,0.074102376,2
06_02_tule_050m_2021,8/10/2022,0.103439662,2
26A_north_tule_050m_2022,8/10/2022,0.256090657,2
26A_mid_tule_050m_2022,8/10/2022,0.170582252,2
26A_south_tule_050m_2022,8/10/2022,0.090451269,2
06_EC_tower_050m_2021,8/10/2022,0.073895505,2
06_EC_tower_100m_2021,8/10/2022,0.077971423,8
06_EC_tower_200m_2021,8/10/2022,0.095242635,31
26A_EC_tower_050m_2022,8/10/2022,0.186275755,2
26A_EC_tower_100m_2022,8/10/2022,0.187199732,8
26A_EC_tower_200m_2022,8/10/2022,0.188336791,31
field_2021,8/10/2022,0.08793332,48
field_2022,8/10/2022,0.164719492,138
06_01_tule_050m_2021,8/11/2022,0.074691286,2
06_02_tule_050m_2021,8/11/2022,0.104316872,2
26A_north_tule_050m_2022,8/11/2022,0.242799231,2
26A_mid_tule_050m_2022,8/11/2022,0.173585101,2
26A_south_tule_050m_2022,8/11/2022,0.108805101,2
06_EC_tower_050m_2021,8/11/2022,0.074594217,2
06_EC_tower_100m_2021,8/11/2022,0.078798035,8
06_EC_tower_200m_2021,8/11/2022,0.096164222,31
26A_EC_tower_050m_2022,8/11/2022,0.186912406,2
26A_EC_tower_100m_2022,8/11/2022,0.188627207,8
26A_EC_tower_200m_2022,8/11/2022,0.190389866,31
field_2021,8/11/2022,0.088614441,48
field_2022,8/11/2022,0.167050338,138
06_01_tule_050m_2021,8/12/2022,0.076049062,2
06_02_tule_050m_2021,8/12/2022,0.106273306,2
26A_north_tule_050m_2022,8/12/2022,0.222668382,2
26A_mid_tule_050m_2022,8/12/2022,0.171698225,2
26A_south_tule_050m_2022,8/12/2022,0.124093999,2
06_EC_tower_050m_2021,8/12/2022,0.076071695,2
06_EC_tower_100m_2021,8/12/2022,0.080456028,8
06_EC_tower_200m_2021,8/12/2022,0.09809182,31
26A_EC_tower_050m_2022,8/12/2022,0.182283916,2
26A_EC_tower_100m_2022,8/12/2022,0.184741236,8
26A_EC_tower_200m_2022,8/12/2022,0.187079845,31
field_2021,8/12/2022,0.090206017,48
field_2022,8/12/2022,0.164675539,138
06_01_tule_050m_2021,8/13/2022,0.075250736,2
06_02_tule_050m_2021,8/13/2022,0.105221526,2
26A_north_tule_050m_2022,8/13/2022,0.205957242,2
26A_mid_tule_050m_2022,8/13/2022,0.172256214,2
26A_south_tule_050m_2022,8/13/2022,0.140915366,2
06_EC_tower_050m_2021,8/13/2022,0.075402103,2
06_EC_tower_100m_2021,8/13/2022,0.07985094,8
06_EC_tower_200m_2021,8/13/2022,0.097252666,31
26A_EC_tower_050m_2022,8/13/2022,0.180288,2
26A_EC_tower_100m_2022,8/13/2022,0.18351199,8
26A_EC_tower_200m_2022,8/13/2022,0.186451373,31
field_2021,8/13/2022,0.089238585,48
field_2022,8/13/2022,0.164653563,138
06_01_tule_050m_2021,8/14/2022,0.080658961,2
06_02_tule_050m_2021,8/14/2022,0.112857332,2
26A_north_tule_050m_2022,8/14/2022,0.221688298,2
26A_mid_tule_050m_2022,8/14/2022,0.202439502,2
26A_south_tule_050m_2022,8/14/2022,0.184777319,2
06_EC_tower_050m_2021,8/14/2022,0.080969927,2
06_EC_tower_100m_2021,8/14/2022,0.085865952,8
06_EC_tower_200m_2021,8/14/2022,0.104461903,31
26A_EC_tower_050m_2022,8/14/2022,0.208856445,2
26A_EC_tower_100m_2022,8/14/2022,0.21353122,8
26A_EC_tower_200m_2022,8/14/2022,0.217678263,31
field_2021,8/14/2022,0.095628476,48
field_2022,8/14/2022,0.192854153,138
06_01_tule_050m_2021,8/15/2022,0.07760148,2
06_02_tule_050m_2021,8/15/2022,0.108655713,2
26A_north_tule_050m_2022,8/15/2022,0.189788469,2
26A_mid_tule_050m_2022,8/15/2022,0.190709412,2
26A_south_tule_050m_2022,8/15/2022,0.19201391,2
06_EC_tower_050m_2021,8/15/2022,0.078055017,2
06_EC_tower_100m_2021,8/15/2022,0.082897734,8
06_EC_tower_200m_2021,8/15/2022,0.100730215,31
26A_EC_tower_050m_2022,8/15/2022,0.193925783,2
26A_EC_tower_100m_2022,8/15/2022,0.199158849,8
26A_EC_tower_200m_2022,8/15/2022,0.203713875,31
field_2021,8/15/2022,0.091979027,48
field_2022,8/15/2022,0.181070577,138
06_01_tule_050m_2021,8/16/2022,0.083273328,2
06_02_tule_050m_2021,8/16/2022,0.117131907,2
26A_north_tule_050m_2022,8/16/2022,0.195283551,2
26A_mid_tule_050m_2022,8/16/2022,0.194421914,2
26A_south_tule_050m_2022,8/16/2022,0.200121382,2
06_EC_tower_050m_2021,8/16/2022,0.083765467,2
06_EC_tower_100m_2021,8/16/2022,0.088815631,8
06_EC_tower_200m_2021,8/16/2022,0.10778666,31
26A_EC_tower_050m_2022,8/16/2022,0.197383523,2
26A_EC_tower_100m_2022,8/16/2022,0.202285995,8
26A_EC_tower_200m_2022,8/16/2022,0.206730717,31
field_2021,8/16/2022,0.098099642,48
field_2022,8/16/2022,0.185737406,138
06_01_tule_050m_2021,8/17/2022,0.075587084,2
06_02_tule_050m_2021,8/17/2022,0.106790681,2
26A_north_tule_050m_2022,8/17/2022,0.203398825,2
26A_mid_tule_050m_2022,8/17/2022,0.200674529,2
26A_south_tule_050m_2022,8/17/2022,0.211010424,2
06_EC_tower_050m_2021,8/17/2022,0.076038595,2
06_EC_tower_100m_2021,8/17/2022,0.080493767,8
06_EC_tower_200m_2021,8/17/2022,0.097568783,31
26A_EC_tower_050m_2022,8/17/2022,0.203407941,2
26A_EC_tower_100m_2022,8/17/2022,0.208027344,8
26A_EC_tower_200m_2022,8/17/2022,0.21241223,31
field_2021,8/17/2022,0.088515361,48
field_2022,8/17/2022,0.192874534,138
06_01_tule_050m_2021,8/18/2022,0.082242546,2
06_02_tule_050m_2021,8/18/2022,0.116689604,2
26A_north_tule_050m_2022,8/18/2022,0.211669501,2
26A_mid_tule_050m_2022,8/18/2022,0.206990519,2
26A_south_tule_050m_2022,8/18/2022,0.222187351,2
06_EC_tower_050m_2021,8/18/2022,0.082738872,2
06_EC_tower_100m_2021,8/18/2022,0.087450403,8
06_EC_tower_200m_2021,8/18/2022,0.105875972,31
26A_EC_tower_050m_2022,8/18/2022,0.209480529,2
26A_EC_tower_100m_2022,8/18/2022,0.21379642,8
26A_EC_tower_200m_2022,8/18/2022,0.218112779,31
field_2021,8/18/2022,0.095750587,48
field_2022,8/18/2022,0.200130394,138
06_01_tule_050m_2021,8/19/2022,0.081643398,2
06_02_tule_050m_2021,8/19/2022,0.116317053,2
26A_north_tule_050m_2022,8/19/2022,0.193893712,2
26A_mid_tule_050m_2022,8/19/2022,0.187968703,2
26A_south_tule_050m_2022,8/19/2022,0.205836423,2
06_EC_tower_050m_2021,8/19/2022,0.082140979,2
06_EC_tower_100m_2021,8/19/2022,0.086687318,8
06_EC_tower_200m_2021,8/19/2022,0.104831428,31
26A_EC_tower_050m_2022,8/19/2022,0.189934458,2
26A_EC_tower_100m_2022,8/19/2022,0.193451167,8
26A_EC_tower_200m_2022,8/19/2022,0.197185647,31
field_2021,8/19/2022,0.094515213,48
field_2022,8/19/2022,0.182802004,138
06_01_tule_050m_2021,8/20/2022,0.081930128,2
06_02_tule_050m_2021,8/20/2022,0.117190577,2
26A_north_tule_050m_2022,8/20/2022,0.204745725,2
26A_mid_tule_050m_2022,8/20/2022,0.196808965,2
26A_south_tule_050m_2022,8/20/2022,0.219722957,2
06_EC_tower_050m_2021,8/20/2022,0.0824342,2
06_EC_tower_100m_2021,8/20/2022,0.086869072,8
06_EC_tower_200m_2021,8/20/2022,0.104933544,31
26A_EC_tower_050m_2022,8/20/2022,0.198561685,2
26A_EC_tower_100m_2022,8/20/2022,0.201827519,8
26A_EC_tower_200m_2022,8/20/2022,0.205546111,31
field_2021,8/20/2022,0.094323445,48
field_2022,8/20/2022,0.192498479,138
06_01_tule_050m_2021,8/21/2022,0.066897983,2
06_02_tule_050m_2021,8/21/2022,0.09605762,2
26A_north_tule_050m_2022,8/21/2022,0.221226608,2
26A_mid_tule_050m_2022,8/21/2022,0.2108879,2
26A_south_tule_050m_2022,8/21/2022,0.239892351,2
06_EC_tower_050m_2021,8/21/2022,0.067313332,2
06_EC_tower_100m_2021,8/21/2022,0.070833501,8
06_EC_tower_200m_2021,8/21/2022,0.085469951,31
26A_EC_tower_050m_2022,8/21/2022,0.212442691,2
